benchmark,transformation,family,dataset,replicate,pca_dim,alpha,knn,n_clusters,n_clusters_counts,ARI,AMI,NMI,rel_ARI,rel_AMI,rel_NMI,mean_knn_overlap
simulation,dino,latent_expr,scDesign2,4,50,FALSE,50,11,11,0.8295896359119325,0.8544077754353818,0.8544077754353818,1.0958062678341487,1.0585307518473386,1.0585307518473386,8.991190979563072
simulation,normalisr_norm,latent_expr,scDesign2,4,50,FALSE,50,11,13,0.26370862330289774,0.502327658880712,0.502327658880712,0.3483331394076223,0.622336652025152,0.622336652025152,7.899929527836504
simulation,sanity_map,latent_expr,scDesign2,4,50,FALSE,50,11,9,0.6884752517522752,0.7610503288447431,0.7610503288447431,0.9094080536451229,0.9428696694329377,0.9428696694329377,8.633192389006343
simulation,sanity_dists,latent_expr,scDesign2,4,50,FALSE,50,11,9,0.6995602881170481,0.7591754890986412,0.7591754890986412,0.9240502957873296,0.9405469195901905,0.9405469195901905,8.000352360817477
simulation,glmpca,count_model,scDesign2,4,50,FALSE,50,11,11,0.9460166330800498,0.948508210421211,0.948508210421211,1.2495948733314761,1.1751123268967392,1.1751123268967392,9.87737843551797
simulation,newwave,count_model,scDesign2,4,50,TRUE,50,11,9,0.7620276519342816,0.8375908053660557,0.8375908053660557,1.0065635358795277,1.037696110025163,1.037696110025163,8.912262156448202
simulation,raw_counts,negative_control,scDesign2,4,50,FALSE,50,11,8,0.2272552231648729,0.408602197418122,0.408602197418122,0.30018178526105915,0.5062196338499851,0.5062196338499851,5.91508104298802
simulation,scaled_raw_counts,negative_control,scDesign2,4,50,FALSE,50,11,10,0.4355048728698351,0.5857855284736483,0.5857855284736483,0.5752590783496011,0.7257330910413713,0.7257330910413713,6.796687808315715
simulation,logp1,delta_method,scDesign2,5,50,FALSE,50,11,10,0.8568350719416342,0.8822567108058992,0.8822567108058992,1.1458486924984705,1.0926116510079953,1.0926116510079953,8.909090909090908
simulation,logp1_hvg,delta_method,scDesign2,5,50,FALSE,50,11,10,0.7681776562447288,0.8115908126645291,0.8115908126645291,1.0272868044721217,1.0050970051089836,1.0050970051089836,8.629316420014094
simulation,logp1_zscore,delta_method,scDesign2,5,50,FALSE,50,11,11,0.9807628243028492,0.9790111347805028,0.9790111347805028,1.3115777314436052,1.2124350647904234,1.2124350647904234,9.809020436927414
simulation,logp1_hvg_zscore,delta_method,scDesign2,5,50,FALSE,50,11,10,0.7732300866707095,0.814438200176534,0.814438200176534,1.0340434382598012,1.0086232902961025,1.0086232902961025,8.533474277660325
simulation,logp_cpm,delta_method,scDesign2,5,50,FALSE,50,11,11,0.9256113413836088,0.929810756238112,0.929810756238112,1.2378234505302907,1.1515039251674495,1.1515039251674495,8.958773784355179
simulation,logp1_size_normed,delta_method,scDesign2,5,50,FALSE,50,11,10,0.869710239287679,0.8720551054866769,0.8720551054866769,1.1630667011354574,1.0799776945934436,1.0799776945934436,8.372797744890768
simulation,acosh,delta_method,scDesign2,5,50,TRUE,50,11,11,0.8939068729109152,0.9110975608497476,0.9110975608497476,1.1954249482567172,1.1283289749987628,1.1283289749987628,8.980267794221282
simulation,logp_alpha,delta_method,scDesign2,5,50,TRUE,50,11,11,0.9089540367308134,0.9148331151353588,0.9148331151353588,1.2155475757651475,1.1329551910257323,1.1329551910257323,8.932346723044397
simulation,pearson,glm_residual,scDesign2,5,50,TRUE,50,11,11,0.916812977387342,0.9260507212535786,0.9260507212535786,1.2260573660043592,1.1468473915508945,1.1468473915508945,8.87491190979563
simulation,pearson_clip,glm_residual,scDesign2,5,50,TRUE,50,11,11,0.9465412142011916,0.942123985369284,0.942123985369284,1.2658130464134763,1.1667529762038087,1.1667529762038087,8.831571529245949
simulation,pearson_clip_hvg,glm_residual,scDesign2,5,50,TRUE,50,11,9,0.6515267476738861,0.7381063494347562,0.7381063494347562,0.8712891154865761,0.9140917685270168,0.9140917685270168,7.763213530655391
simulation,pearson_clip_zscore,glm_residual,scDesign2,5,50,TRUE,50,11,11,0.9326547717957628,0.9363482308793086,0.9363482308793086,1.2472426559208707,1.1596001185697258,1.1596001185697258,9.22938689217759
simulation,pearson_clip_hvg_zscore,glm_residual,scDesign2,5,50,TRUE,50,11,9,0.6746062485481863,0.7614757752598316,0.7614757752598316,0.9021534168747148,0.9430331260946127,0.9430331260946127,7.782593375616632
simulation,pearson_analytic,glm_residual,scDesign2,5,50,TRUE,50,11,10,0.7809909425259588,0.8268197521535162,0.8268197521535162,1.0444220593335802,1.0239569542761184,1.0239569542761184,8.145525017618041
simulation,sctransform,glm_residual,scDesign2,5,50,TRUE,50,11,9,0.6699618184146748,0.7437844468972434,0.7437844468972434,0.895942403378471,0.9211236849376107,0.9211236849376107,7.751937984496124
simulation,rand_quantile,glm_residual,scDesign2,5,50,TRUE,50,11,9,0.6152065942835505,0.7076021013573186,0.7076021013573186,0.8227180407996441,0.876314445389172,0.876314445389172,8.17970401691332
simulation,dino,latent_expr,scDesign2,5,50,FALSE,50,11,11,0.7711662703059985,0.8154700486773362,0.8154700486773362,1.0312834890461184,1.0099011606486235,1.0099011606486235,8.420014094432698
simulation,normalisr_norm,latent_expr,scDesign2,5,50,FALSE,50,11,13,0.3303653381330617,0.5398483817931884,0.5398483817931884,0.4417987815190293,0.6685634968831865,0.6685634968831865,7.679704016913319
simulation,sanity_map,latent_expr,scDesign2,5,50,FALSE,50,11,10,0.6610259492043156,0.7550844269117952,0.7550844269117952,0.8839924326240934,0.9351178996246022,0.9351178996246022,8.259337561663143
simulation,sanity_dists,latent_expr,scDesign2,5,50,FALSE,50,11,10,0.6557406900054561,0.7502288394197342,0.7502288394197342,0.8769244360622753,0.9291046028127611,0.9291046028127611,7.5133897110641295
simulation,glmpca,count_model,scDesign2,5,50,FALSE,50,11,11,0.9505766924371636,0.9512867117048924,0.9512867117048924,1.2712097062978764,1.1781003555171818,1.1781003555171818,9.491190979563072
simulation,newwave,count_model,scDesign2,5,50,TRUE,50,11,9,0.7730668478564854,0.853473016347801,0.853473016347801,1.0338251383932704,1.0569651101103412,1.0569651101103412,8.702959830866808
simulation,raw_counts,negative_control,scDesign2,5,50,FALSE,50,11,12,0.21681994969625124,0.4466304928954538,0.4466304928954538,0.28995411602847765,0.5531198281135857,0.5531198281135857,5.7677942212825934
simulation,scaled_raw_counts,negative_control,scDesign2,5,50,FALSE,50,11,10,0.42230830817708065,0.5699759134463351,0.5699759134463351,0.5647544534555552,0.7058742837518651,0.7058742837518651,6.5271317829457365
